,LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,Phonetic,SpellingAltv1,source_csv
660,28161000309,San Pablo,-40.38308,-73.34988,20070,zorro,ˈŋɘ.rɘ,,6-ngürü.csv
661,28161001209,S. Juan de la Costa,-40.51004,-73.52129,20070,zorro,ˈŋɘ.ʂɘ,,6-ngürü.csv
662,28221005509,Chalileo,-36.42252,-66.47321,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
663,28261005309,Picunches,-38.78279,-70.22884,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
664,28261005509,Zapala,-38.85047,-69.74997,20070,zorro,ŋɘ.ˈʐɘ,,6-ngürü.csv
665,28261006109,Aluminé,-39.19681,-71.05406,20070,zorro,ŋɘ.ˈʐɘ,,6-ngürü.csv
666,28261007109,Junín de los Andes,-39.82386,-71.28742,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
667,28261007209,Huiliches,-39.63992,-71.18686,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
668,28271006509,Jacobacci,-41.28813,-69.55719,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
669,28281000209,Cushamen,-42.23392,-71.34994,20070,zorro,ŋɘ.ˈʐɘ,,6-ngürü.csv
670,28281002209,Futaleufú,-42.95052,-71.18351,20070,zorro,ŋɘ.ˈʐʊ,,6-ngürü.csv
671,28281003209,Lago Rosario,-43.24408,-71.32581,20070,zorro,ŋɘ.ˈɻɘ,,6-ngürü.csv
672,28001000000,Ref. Spelling,-40.0,-75.5,5410,fuego,kɘʈʂɐ̝l,kütral,7-kütral.csv
673,28131006609,Santa Bárbara,-37.67405,-71.80186,5410,fuego,kɘ̆.ˈɖɐ̝l,,7-kütral.csv
674,28131007109,Cañete,-37.96722,-73.39282,5410,fuego,kɘ̆.ˈʈ͡ʂɐ̝l,,7-kütral.csv
675,28131009109,Tirúa,-38.3699,-73.49067,5410,fuego,kɘ̆.ˈt͡ɹ̝̥ɐ̝l,,7-kütral.csv
676,28131009809,Alto Bío Bío,-38.04457,-71.36344,5410,fuego,kʰt̩̚.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
677,28141000309,Angol,-37.86289,-72.68304,5410,fuego,kɘ.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
678,28141001209,Lumaco,-38.17584,-72.89947,5410,fuego,kɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
679,28141001409,Ercilla,-38.04926,-72.44544,5410,fuego,kɘ̥̯.ˈt͡ɹ̝̥ɐ̝ɬ,,7-kütral.csv
680,28141002309,Galvarino,-38.40865,-72.78342,5410,fuego,kʰɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
681,28141002509,Victoria,-38.35303,-72.19395,5410,fuego,kɘ̆.ˈʈɐ̝l,,7-kütral.csv
682,28141002809,Lonquimay,-38.42587,-71.37014,5410,fuego,kɘ̆ʈ̚.ˈʈ͡ʂɐ̝l,,7-kütral.csv
683,28141003209,Chol Chol,-38.51661,-72.97454,5410,fuego,kʰɘ̆.ˈʈ͡ʂɐ̝l,,7-kütral.csv
684,28141004309,Dollinco,-38.67157,-72.82837,5410,fuego,kɘ.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
685,28141004509,Vilcún,-38.59695,-72.31239,5410,fuego,kɘ̆.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
686,28141005109,Puerto Saavedra,-38.78431,-73.39912,5410,fuego,kɘ.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
687,28141005409,Truf Truf,-38.75576,-72.43983,5410,fuego,kɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
688,28141005909,Icalma,-38.72338,-71.1847,5410,fuego,xɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
689,28141006309,Freire,-38.99144,-72.8833,5410,fuego,kɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
690,28141006609,Cunco,-38.97601,-72.01425,5410,fuego,kɘ̆.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
691,28141007209,Nueva Toltén,-39.20931,-73.1312,5410,fuego,ˈkɘ.t̺͡s̺ɐ̝l,,7-kütral.csv
692,28141008509,Villarrica,-39.48612,-72.3038,5410,fuego,kɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
693,28141008909,Curarrehue,-39.46788,-71.55193,5410,fuego,kʰʈ̩̚.ˈʈ͡ʂɐ̝l,,7-kütral.csv
694,28151000109,Mariquina,-39.45147,-73.26457,5410,fuego,kɘ̆.ˈt͡ɹ̝̥ɐ̝l,,7-kütral.csv
695,28151000409,Lanco,-39.5046,-72.44441,5410,fuego,kʰɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
696,28151000709,Panguipulli,-39.54399,-72.12614,5410,fuego,kʰt̩̚.ˈt͡ɹ̝̥ɐ̝l,,7-kütral.csv
697,28151002309,Valdivia,-39.81291,-72.95438,5410,fuego,kɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
698,28161000309,San Pablo,-40.38308,-73.34988,5410,fuego,kɘ.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
699,28161001209,S. Juan de la Costa,-40.51004,-73.52129,5410,fuego,kɘ̆.ˈʈ͡ʂɐ̝ɭ̝̥,,7-kütral.csv
700,28221005509,Chalileo,-36.42252,-66.47321,5410,fuego,kɘ.ˈtɐ̝l,,7-kütral.csv
701,28261005309,Picunches,-38.78279,-70.22884,5410,fuego,kʰɘ.ˈʂɐ̝l,,7-kütral.csv
702,28261005509,Zapala,-38.85047,-69.74997,5410,fuego,kʰɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
703,28261006109,Aluminé,-39.19681,-71.05406,5410,fuego,kʰɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
704,28261007109,Junín de los Andes,-39.82386,-71.28742,5410,fuego,kʈ̩̚.ˈʈ͡ʂɐ̝l,,7-kütral.csv
705,28261007209,Huiliches,-39.63992,-71.18686,5410,fuego,kʈ̩̚.ˈʈ͡ʂɐ̝l,,7-kütral.csv
706,28271006509,Jacobacci,-41.28813,-69.55719,5410,fuego,kʰɘ.ˈʈ͡ʂɐ̝l,,7-kütral.csv
707,28281000209,Cushamen,-42.23392,-71.34994,5410,fuego,kʰɘ̆.ˈʈ͡ʂɐ̝l,,7-kütral.csv
708,28281002209,Futaleufú,-42.95052,-71.18351,5410,fuego,wç̩.ˈʈ͡ʂɐ̝l,,7-kütral.csv
709,28281003209,Lago Rosario,-43.24408,-71.32581,5410,fuego,kʰɘ.ˈt̺͡s̺ɐ̝l,,7-kütral.csv
710,28001000000,Ref. Spelling,-40.0,-75.5,8440,matar,l̪ɐ̝ŋɘmɘn,l’angümün,11-l'angümün.csv
711,28131007109,Cañete,-37.96722,-73.39282,8440,matar,lɐ̝ŋ.ˈɡɘm,,11-l'angümün.csv
712,28131009109,Tirúa,-38.3699,-73.49067,8440,matar,ˈlɐ̝.ŋɘm,,11-l'angümün.csv
713,28131009809,Alto Bío Bío,-38.04457,-71.36344,8440,matar,ˌlɐ̝.ŋɘ.ˈmɘn,,11-l'angümün.csv
714,28141000309,Angol,-37.86289,-72.68304,8440,matar,ˈlɐ̝.ŋɘ.ˌmɘn,,11-l'angümün.csv
715,28141001209,Lumaco,-38.17584,-72.89947,8440,matar,ˈlɐ̝.ŋɘm.jë,,11-l'angümün.csv
716,28141001409,Ercilla,-38.04926,-72.44544,8440,matar,ˌlɐ̝.ŋɐ̝m.ˈŋɪ,,11-l'angümün.csv
717,28141002309,Galvarino,-38.40865,-72.78342,8440,matar,lɐ̝.ˌŋɘ.ˈmɘn,,11-l'angümün.csv
718,28141002509,Victoria,-38.35303,-72.19395,8440,matar,ˌlɐ̝.ŋɘm.ˈɲë,,11-l'angümün.csv
719,28141002809,Lonquimay,-38.42587,-71.37014,8440,matar,ˌlɐ̝.ŋɘ.ˈmɘn,,11-l'angümün.csv
720,28141003209,Chol Chol,-38.51661,-72.97454,8440,matar,ˌlɐ̝.ɲɘ.ˈmɘn,,11-l'angümün.csv
721,28141004309,Dollinco,-38.67157,-72.82837,8440,matar,ˈlɐ̝.ŋɘ.ˌmɘn,,11-l'angümün.csv
722,28141004509,Vilcún,-38.59695,-72.31239,8440,matar,ˌlɐ̝.ˈŋɘ.mɘn,,11-l'angümün.csv
723,28141005109,Puerto Saavedra,-38.78431,-73.39912,8440,matar,l̪ɐ̝.ˌŋɘ.ˈmɘn,,11-l'angümün.csv
724,28141005409,Truf Truf,-38.75576,-72.43983,8440,matar,lɐ̝.ˈŋɘ.mɘn,,11-l'angümün.csv
725,28141005909,Icalma,-38.72338,-71.1847,8440,matar,ˌlɐ̝.ŋɘ.ˈmɘj,,11-l'angümün.csv
726,28141006309,Freire,-38.99144,-72.8833,8440,matar,lɐ̝.ˌŋɘ.ˈmɘn,,11-l'angümün.csv
727,28141006609,Cunco,-38.97601,-72.01425,8440,matar,ˈlɐ̝.ŋɘm,,11-l'angümün.csv
728,28141007209,Nueva Toltén,-39.20931,-73.1312,8440,matar,lɐ̝.ˌŋɘ.ˈmɘn,,11-l'angümün.csv
729,28141008509,Villarrica,-39.48612,-72.3038,8440,matar,ˌlɐ̝.ŋɘ.ˈmɘn,,11-l'angümün.csv
730,28141008909,Curarrehue,-39.46788,-71.55193,8440,matar,lɐ̝.ˈŋɘm,,11-l'angümün.csv
731,28151000109,Mariquina,-39.45147,-73.26457,8440,matar,lɐ̝.ˈŋɘm,,11-l'angümün.csv
732,28151000409,Lanco,-39.5046,-72.44441,8440,matar,lɐ̝.ˈŋɘm,,11-l'angümün.csv
733,28151000709,Panguipulli,-39.54399,-72.12614,8440,matar,ˌlɐ̝.ŋɘ.ˈmɐ̝n,,11-l'angümün.csv
734,28151002309,Valdivia,-39.81291,-72.95438,8440,matar,lɐ̝.ˈŋɘm,,11-l'angümün.csv
735,28161000309,San Pablo,-40.38308,-73.34988,8440,matar,l̩.d̪ɐ̝.ˈŋɘm,,11-l'angümün.csv
736,28161001209,S. Juan de la Costa,-40.51004,-73.52129,8440,matar,ˌlɐ̝.ŋɘ.ˈmɪn,,11-l'angümün.csv
737,28221005509,Chalileo,-36.42252,-66.47321,8440,matar,lɐ̝.ˈŋɘm,,11-l'angümün.csv
738,28261005309,Picunches,-38.78279,-70.22884,8440,matar,ˌlɐ̝.ŋɘ.ˈmɪ,,11-l'angümün.csv
739,28261005509,Zapala,-38.85047,-69.74997,8440,matar,ɮɐ̝m.ˈŋën,,11-l'angümün.csv
740,28261006109,Aluminé,-39.19681,-71.05406,8440,matar,lɐ̝.ˌŋɘm.ˈŋëj,,11-l'angümün.csv
741,28261007109,Junín de los Andes,-39.82386,-71.28742,8440,matar,ˈlɐ̝.ŋɘ.ˌmɘn,,11-l'angümün.csv
742,28261007209,Huiliches,-39.63992,-71.18686,8440,matar,ˌlɐ̝.ŋɘ.ˈmɪ,,11-l'angümün.csv
743,28281000209,Cushamen,-42.23392,-71.34994,8440,matar,lɐ̝.ˌŋɘ.ˈmɘj,,11-l'angümün.csv
744,28281002209,Futaleufú,-42.95052,-71.18351,8440,matar,lɐ̝.ˌŋɘ.ˈmɘ,,11-l'angümün.csv
745,28281003209,Lago Rosario,-43.24408,-71.32581,8440,matar,ˌlɐ̝ŋ.ɡɘ̆.ˈmɘn,,11-l'angümün.csv
746,28001000000,Ref. Spelling,-40.0,-75.5,5110,sol,ɐ̝nt̪ɘ,ant’ü,7-ant'ü.csv
747,28131006609,Santa Bárbara,-37.67405,-71.80186,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
748,28131007109,Cañete,-37.96722,-73.39282,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
749,28131009109,Tirúa,-38.3699,-73.49067,5110,sol,ˈɐ̝n̪.t̪ʰɘ̥,,7-ant'ü.csv
750,28131009809,Alto Bío Bío,-38.04457,-71.36344,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
751,28141000309,Angol,-37.86289,-72.68304,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
752,28141001209,Lumaco,-38.17584,-72.89947,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
753,28141001409,Ercilla,-38.04926,-72.44544,5110,sol,ˈɐ̝n̪.ˈt̪ë,,7-ant'ü.csv
754,28141002309,Galvarino,-38.40865,-72.78342,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
755,28141002509,Victoria,-38.35303,-72.19395,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
756,28141002809,Lonquimay,-38.42587,-71.37014,5110,sol,ɐ̝n̪.ˈt̪ɘx,,7-ant'ü.csv
757,28141003209,Chol Chol,-38.51661,-72.97454,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
758,28141004309,Dollinco,-38.67157,-72.82837,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
759,28141004509,Vilcún,-38.59695,-72.31239,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
760,28141005109,Puerto Saavedra,-38.78431,-73.39912,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
761,28141005409,Truf Truf,-38.75576,-72.43983,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
762,28141005909,Icalma,-38.72338,-71.1847,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
763,28141006309,Freire,-38.99144,-72.8833,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
764,28141006609,Cunco,-38.97601,-72.01425,5110,sol,ɐ̝n̪.ˈt̪ʊ,,7-ant'ü.csv
765,28141007209,Nueva Toltén,-39.20931,-73.1312,5110,sol,ɐ̝n̪.ˈd̪ɘ,,7-ant'ü.csv
766,28141008509,Villarrica,-39.48612,-72.3038,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
767,28141008909,Curarrehue,-39.46788,-71.55193,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
768,28151000109,Mariquina,-39.45147,-73.26457,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
769,28151000409,Lanco,-39.5046,-72.44441,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
770,28151000709,Panguipulli,-39.54399,-72.12614,5110,sol,ˈɐ̝n̪.t̪ë̥,,7-ant'ü.csv
771,28151002309,Valdivia,-39.81291,-72.95438,5110,sol,ˈɐ̝n̪.t̪͡θɘ,,7-ant'ü.csv
772,28161000309,San Pablo,-40.38308,-73.34988,5110,sol,ˈɐ̝n̪.t̪ʊ,,7-ant'ü.csv
773,28161001209,S. Juan de la Costa,-40.51004,-73.52129,5110,sol,ˈɐ̝n̪.t̪ɘ,,7-ant'ü.csv
774,28221005509,Chalileo,-36.42252,-66.47321,5110,sol,ɐ̝n̪.t̪ɘ,,7-ant'ü.csv
775,28261005309,Picunches,-38.78279,-70.22884,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
776,28261005509,Zapala,-38.85047,-69.74997,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
777,28261006109,Aluminé,-39.19681,-71.05406,5110,sol,ɐ̝n̪.ˈt̪ʊ,,7-ant'ü.csv
778,28261007109,Junín de los Andes,-39.82386,-71.28742,5110,sol,jɐ̝n̪.ˈt̪ʊ,,7-ant'ü.csv
779,28261007209,Huiliches,-39.63992,-71.18686,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
780,28271006509,Jacobacci,-41.28813,-69.55719,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
781,28281000209,Cushamen,-42.23392,-71.34994,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
782,28281002209,Futaleufú,-42.95052,-71.18351,5110,sol,ɐ̝n̪.ˈt̪ʊ,,7-ant'ü.csv
783,28281003209,Lago Rosario,-43.24408,-71.32581,5110,sol,ɐ̝n̪.ˈt̪ɘ,,7-ant'ü.csv
784,28001000000,Ref. Spelling,-40.0,-75.5,6220,lenya,mɐ̝mɘʎ,mamüll,7-mamüll.csv
785,28131009809,Alto Bío Bío,-38.04457,-71.36344,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
786,28141001209,Lumaco,-38.17584,-72.89947,6220,lenya,mɐ̝.ˈmɘʎʎ̥,,7-mamüll.csv
787,28141001409,Ercilla,-38.04926,-72.44544,6220,lenya,mɐ̝.ˈmɘʎʎ̥,,7-mamüll.csv
788,28141002309,Galvarino,-38.40865,-72.78342,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
789,28141002509,Victoria,-38.35303,-72.19395,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
790,28141002809,Lonquimay,-38.42587,-71.37014,6220,lenya,mɐ̝.ˈmɘʎʎ̥,,7-mamüll.csv
791,28141003209,Chol Chol,-38.51661,-72.97454,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
792,28141004309,Dollinco,-38.67157,-72.82837,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
793,28141005109,Puerto Saavedra,-38.78431,-73.39912,6220,lenya,mɐ̝.ˈmɘʎ̥,,7-mamüll.csv
794,28141005409,Truf Truf,-38.75576,-72.43983,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
795,28141006309,Freire,-38.99144,-72.8833,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
796,28141006609,Cunco,-38.97601,-72.01425,6220,lenya,ˈmɐ̝.mɘʎʎ̥,,7-mamüll.csv
797,28141007209,Nueva Toltén,-39.20931,-73.1312,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
798,28141008509,Villarrica,-39.48612,-72.3038,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
799,28141008909,Curarrehue,-39.46788,-71.55193,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
800,28151000109,Mariquina,-39.45147,-73.26457,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
801,28151000409,Lanco,-39.5046,-72.44441,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
802,28151000709,Panguipulli,-39.54399,-72.12614,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
803,28161000309,San Pablo,-40.38308,-73.34988,6220,lenya,ˈmɐ̝.mɘʎ,,7-mamüll.csv
804,28161001209,S. Juan de la Costa,-40.51004,-73.52129,6220,lenya,ˈmɐ̝.mɘʎ̝̥,,7-mamüll.csv
805,28221005509,Chalileo,-36.42252,-66.47321,6220,lenya,mɐ̝.ˈmɘʎ̝,,7-mamüll.csv
806,28261005509,Zapala,-38.85047,-69.74997,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
807,28261006109,Aluminé,-39.19681,-71.05406,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
808,28261007109,Junín de los Andes,-39.82386,-71.28742,6220,lenya,mɐ̝.ˈmʷɘʎ,,7-mamüll.csv
809,28261007209,Huiliches,-39.63992,-71.18686,6220,lenya,mɐ̝.ˈmɘʎ,,7-mamüll.csv
810,28271006509,Jacobacci,-41.28813,-69.55719,6220,lenya,mɐ̝.ˈmɘʎ̝̥,,7-mamüll.csv
811,28281000209,Cushamen,-42.23392,-71.34994,6220,lenya,mɐ̝.ˈmɘʎʎ̥,,7-mamüll.csv
812,28281002209,Futaleufú,-42.95052,-71.18351,6220,lenya,mɐ̝.ˈmɘʎ̝̥,,7-mamüll.csv
813,28281003209,Lago Rosario,-43.24408,-71.32581,6220,lenya,mɐ̝.ˈmɘn,,7-mamüll.csv
814,28001000000,Ref. Spelling,-40.0,-75.5,7110,grande,fɘtɐ̝,füta,3-füta.csv
815,28131006609,Santa Bárbara,-37.67405,-71.80186,7110,grande,ʋɘ.ˈt̪ɐ̝,,3-füta.csv
816,28131007109,Cañete,-37.96722,-73.39282,7110,grande,m̩.ˌbɘ.ˈt͡ʃɐ̝,,3-füta.csv
817,28131009809,Alto Bío Bío,-38.04457,-71.36344,7110,grande,wɘ.ˈt̪ɐ̝,,3-füta.csv
818,28141001209,Lumaco,-38.17584,-72.89947,7110,grande,ɸɘː.ˈtʰɐ̝,,3-füta.csv
819,28141002309,Galvarino,-38.40865,-72.78342,7110,grande,fɘ.ˈt͡ɹ̝̥ɐ̝,,3-füta.csv
820,28141002509,Victoria,-38.35303,-72.19395,7110,grande,t̪ɐ̝,,3-füta.csv
821,28141003209,Chol Chol,-38.51661,-72.97454,7110,grande,f̩t̪̚.ˈt̪ɐ̝,,3-füta.csv
822,28141004309,Dollinco,-38.67157,-72.82837,7110,grande,f̞ɘ̆.ˈt̪ɐ̝,,3-füta.csv
823,28141005109,Puerto Saavedra,-38.78431,-73.39912,7110,grande,ˈfɘ.tɐ̝,,3-füta.csv
824,28141005409,Truf Truf,-38.75576,-72.43983,7110,grande,ɸɘ.ˈt̪ɐ̝,,3-füta.csv
825,28141005909,Icalma,-38.72338,-71.1847,7110,grande,ˈfɘ.t̪ɘ,,3-füta.csv
826,28141006309,Freire,-38.99144,-72.8833,7110,grande,fɘ.ˈt̺͡s̺ɐ̝,,3-füta.csv
827,28141006609,Cunco,-38.97601,-72.01425,7110,grande,f̩.ˈt̪ɐ̝,,3-füta.csv
828,28141008509,Villarrica,-39.48612,-72.3038,7110,grande,fɘ̆.ˈʈ͡ʂɐ̝,,3-füta.csv
829,28141008909,Curarrehue,-39.46788,-71.55193,7110,grande,f̩t̪̚.ˈt̪ɐ̝n.mɐ̝,,3-füta.csv
830,28151000109,Mariquina,-39.45147,-73.26457,7110,grande,ˈfɘ.t̪ɐ̝,,3-füta.csv
831,28151000709,Panguipulli,-39.54399,-72.12614,7110,grande,ft̩̚.ˈtɐ̝ɲ.mɐ̝,,3-füta.csv
832,28151002309,Valdivia,-39.81291,-72.95438,7110,grande,fɘ̆.ˈʃɐ̝,,3-füta.csv
833,28161000309,San Pablo,-40.38308,-73.34988,7110,grande,ˈhɘ.t͡ʃɐ̝ɐ̝̥̯,,3-füta.csv
834,28161001209,S. Juan de la Costa,-40.51004,-73.52129,7110,grande,ˈxʊ.t̪ɐ̝,,3-füta.csv
835,28261006109,Aluminé,-39.19681,-71.05406,7110,grande,fʊ.ˈt̪ɐ̝j.mɐ̝,,3-füta.csv
836,28261007109,Junín de los Andes,-39.82386,-71.28742,7110,grande,f̩t̪̚.ˈt̪ɐ̝,,3-füta.csv
837,28261007209,Huiliches,-39.63992,-71.18686,7110,grande,ft̪̩̚.ˈt̪ɐ̝,,3-füta.csv
838,28271006509,Jacobacci,-41.28813,-69.55719,7110,grande,f̩t̪̚.ˈʈ͡ʂɐ̝,,3-füta.csv
839,28281000209,Cushamen,-42.23392,-71.34994,7110,grande,fɘ.ˈt̪ɐ̝,,3-füta.csv
840,28281002209,Futaleufú,-42.95052,-71.18351,7110,grande,fɘ.ˈt̪ɐ̝,,3-füta.csv
841,28281003209,Lago Rosario,-43.24408,-71.32581,7110,grande,f̩t̪̚.ˈt̪ɐ̝,,3-füta.csv
842,28001000000,Ref. Spelling,-40.0,-75.5,8740,coser,ɲɪθɘfɘn,ñidüfün,11-ñidüfün.csv
843,28131006609,Santa Bárbara,-37.67405,-71.80186,8740,coser,ˌɲɪ.ðɘ.ˈvɐ̝l,,11-ñidüfün.csv
844,28131007109,Cañete,-37.96722,-73.39282,8740,coser,nɘ.ˈðɘv,,11-ñidüfün.csv
845,28131009809,Alto Bío Bío,-38.04457,-71.36344,8740,coser,ˌɲɪ.ðɘ.ˈwɘn,,11-ñidüfün.csv
846,28141000309,Angol,-37.86289,-72.68304,8740,coser,ˌɲɪ.ðɪv.kɐ̝.ˈjɐ̝n,,11-ñidüfün.csv
847,28141001409,Ercilla,-38.04926,-72.44544,8740,coser,ˌɲɪ.θɘf.ˈkë,,11-ñidüfün.csv
848,28141002309,Galvarino,-38.40865,-72.78342,8740,coser,ɲɪ.ˌθɘ.ˈfɘn,,11-ñidüfün.csv
849,28141002509,Victoria,-38.35303,-72.19395,8740,coser,ˌɲɪ.ðɪv.ˈkɐ̝.pɪ,,11-ñidüfün.csv
850,28141002809,Lonquimay,-38.42587,-71.37014,8740,coser,ɲɘ.d̪ɘf.ˈt̪ʊn,,11-ñidüfün.csv
851,28141003209,Chol Chol,-38.51661,-72.97454,8740,coser,ˌɲɪ.ˈθɘ.fɘn,,11-ñidüfün.csv
852,28141004309,Dollinco,-38.67157,-72.82837,8740,coser,ɲɪ.ˈθɘ.fɘn,,11-ñidüfün.csv
853,28141004509,Vilcún,-38.59695,-72.31239,8740,coser,ˌɲë.ˈðɘf.t̪ɘn,,11-ñidüfün.csv
854,28141005109,Puerto Saavedra,-38.78431,-73.39912,8740,coser,ɲɪ.ˈθɘ.fɘn,,11-ñidüfün.csv
855,28141005409,Truf Truf,-38.75576,-72.43983,8740,coser,ɲɪ.ˈsɘ.ˌfɘn,,11-ñidüfün.csv
856,28141005909,Icalma,-38.72338,-71.1847,8740,coser,ˈɲɘ.θɘf.ˌkɐ̝n,,11-ñidüfün.csv
857,28141006309,Freire,-38.99144,-72.8833,8740,coser,ɲɘ.ˌθɘf.ˈt̪ʊn,,11-ñidüfün.csv
858,28141006609,Cunco,-38.97601,-72.01425,8740,coser,ɲɪ.ˌsɘf.ˈt̪ʊn,,11-ñidüfün.csv
859,28141007209,Nueva Toltén,-39.20931,-73.1312,8740,coser,ˌɲɪ.θɘ.ˈfɘn,,11-ñidüfün.csv
860,28141008909,Curarrehue,-39.46788,-71.55193,8740,coser,ˌɲɪ.ˈʃɪf.t̪ön,,11-ñidüfün.csv
861,28151000109,Mariquina,-39.45147,-73.26457,8740,coser,ɲɪ.ˌfɘf.ˈt̪ʊn,,11-ñidüfün.csv
862,28151000409,Lanco,-39.5046,-72.44441,8740,coser,mʊ.ʃɘf.ˈfɘn,,11-ñidüfün.csv
863,28151000709,Panguipulli,-39.54399,-72.12614,8740,coser,ŋɘ.ˌʃɪ.ˈfɐ̝n,,11-ñidüfün.csv
864,28151002309,Valdivia,-39.81291,-72.95438,8740,coser,ɲɪ.ˈθɘf,,11-ñidüfün.csv
865,28161000309,San Pablo,-40.38308,-73.34988,8740,coser,ˈɲɘ.sɘf.t̪ɘn,,11-ñidüfün.csv
866,28161001209,S. Juan de la Costa,-40.51004,-73.52129,8740,coser,ˌɲɪ.fɘ̆.ˈt̪ɘn,,11-ñidüfün.csv
867,28261005309,Picunches,-38.78279,-70.22884,8740,coser,ˌɲɘ.ðɪf.ˈt̪ɘ̯j,,11-ñidüfün.csv
868,28261006109,Aluminé,-39.19681,-71.05406,8740,coser,ˌɲɪs.θʊ.ˈfɐ̝n,,11-ñidüfün.csv
869,28261007109,Junín de los Andes,-39.82386,-71.28742,8740,coser,ˈɲɪ.θɘ.fɘn,,11-ñidüfün.csv
870,28261007209,Huiliches,-39.63992,-71.18686,8740,coser,ɲɪ.θɘ.ˈɸ̞ɘn,,11-ñidüfün.csv
871,28001000000,Ref. Spelling,-40.0,-75.5,8550,saber,kɪmɘn,kimün,11-kimün.csv
872,28131006609,Santa Bárbara,-37.67405,-71.80186,8550,saber,cʰɪ.ˈmɘn,,11-kimün.csv
873,28131007109,Cañete,-37.96722,-73.39282,8550,saber,cʰɪ.ˈmɪ,,11-kimün.csv
874,28131009109,Tirúa,-38.3699,-73.49067,8550,saber,ˈcʰɪ.mɪ,,11-kimün.csv
